Period,Area,Measure,Category,Unit,Value,MAD,Marker
2020-2021,E06000020,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.63545525,-1.21902035,
2020-2021,E06000021,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.72946981,-0.873002232,
2020-2021,E06000022,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,56.27500971,1.388016529,
2020-2021,E06000023,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,55.72755031,1.487403895,
2020-2021,E06000024,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.210384,-0.052594305,
2020-2021,E06000025,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.57226168,0.244795166,
2020-2021,E06000026,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.79930044,-0.885679488,
2020-2021,E06000027,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.4335762,0.814601219,
2020-2021,E06000030,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.9871028,-0.193602085,
2020-2021,E06000031,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.69873529,0.584920573,
2020-2021,E06000032,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.51032445,-0.651675052,
2020-2021,E06000033,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.83133465,-0.891495071,
2020-2021,E06000034,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,76.34524493,-2.255592108,
2020-2021,E06000035,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.37409965,-0.990030201,
2020-2021,E06000036,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.50335249,0.075762244,
2020-2021,E06000037,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.49926099,0.43959082,
2020-2021,E06000038,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.51179234,0.074230049,
2020-2021,E06000039,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.94903767,0.357937058,
2020-2021,E06000040,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,56.98291902,1.259500623,
2020-2021,E06000041,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.15552082,0.683537303,
2020-2021,E06000042,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.34447432,-0.984651933,
2020-2021,E06000043,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.80947713,0.927901974,
2020-2021,E06000044,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.43824825,-0.275504337,
2020-2021,E06000045,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.99492504,-0.195022158,
2020-2021,E06000046,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.72617248,0.39839665,
2020-2021,E06000047,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.81948784,-1.252430159,
2020-2021,E06000049,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.30427375,-0.795810908,
2020-2021,E06000050,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.24013271,0.668176615,
2020-2021,E06000051,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.96253674,-0.733770981,
2020-2021,E06000052,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.70671883,0.220385427,
2020-2021,E06000053,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.30931235,1.200246233,
2020-2021,E06000054,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.78710804,0.387334233,
2020-2021,E06000055,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.29331444,0.11389316,
2020-2021,E06000056,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.83704788,-0.347903578,
2020-2021,E06000057,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.88752586,-0.357067496,
2020-2021,E06000058,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.88700438,0.006112968,
2020-2021,E06000059,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.04029956,0.8859978,
2020-2021,E06000060,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.95461862,0.538466773,
2020-2021,E06000061,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.60060282,-1.031150243,
2020-2021,E06000062,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.91660823,-0.906975884,
2020-2021,E07000008,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,49.59876247,2.600041793,
2020-2021,E07000009,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.35672292,0.102381801,
2020-2021,E07000010,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.13047739,-0.582716518,
2020-2021,E07000011,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.32691405,-0.255292404,
2020-2021,E07000012,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.32088805,1.016601849,
2020-2021,E07000026,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.79719723,1.111674198,
2020-2021,E07000027,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.92067669,0.0,
2020-2021,E07000028,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.34480146,-1.166254219,
2020-2021,E07000029,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.58632054,-0.30238581,
2020-2021,E07000030,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.82576751,-0.527398603,
2020-2021,E07000031,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.50468885,1.164777016,
2020-2021,E07000032,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.61780139,0.236527755,
2020-2021,E07000033,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.85987206,-0.896675835,
2020-2021,E07000034,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.08051214,-1.11827437,
2020-2021,E07000035,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.60132842,0.784146997,
2020-2021,E07000036,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,72.15601173,-1.495066579,
2020-2021,E07000037,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.96247641,-0.552217132,
2020-2021,E07000038,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.76521356,-1.78720574,
2020-2021,E07000039,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.43507504,-1.182642747,
2020-2021,E07000040,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.17154286,-0.227085867,
2020-2021,E07000041,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.26332727,0.48242291,
2020-2021,E07000042,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.12425585,0.144584545,
2020-2021,E07000043,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.12322821,-0.03677179,
2020-2021,E07000044,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,50.81753227,2.378782792,
2020-2021,E07000045,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.26935955,-0.063300898,
2020-2021,E07000046,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.7223635,-0.327083442,
2020-2021,E07000047,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.95303109,0.175669184,
2020-2021,E07000061,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.90669061,0.547167764,
2020-2021,E07000062,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.730062,0.034604743,
2020-2021,E07000063,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.57125256,0.426521261,
2020-2021,E07000064,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.78558113,-0.52010305,
2020-2021,E07000065,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.65331842,-0.859177488,
2020-2021,E07000066,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.67811269,-1.04522161,
2020-2021,E07000067,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.26062187,-0.78788622,
2020-2021,E07000068,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.29766867,0.476188474,
2020-2021,E07000069,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.45094551,-1.185523918,
2020-2021,E07000070,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.14518841,1.048498872,
2020-2021,E07000071,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.21064263,-0.41572705,
2020-2021,E07000072,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.45089896,1.174542189,
2020-2021,E07000073,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.49641059,-1.73840647,
2020-2021,E07000074,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.08921412,-0.938311256,
2020-2021,E07000075,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.24697794,-0.603866364,
2020-2021,E07000076,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.84244959,-0.711970013,
2020-2021,E07000077,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.33683329,-0.075550276,
2020-2021,E07000078,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.03252101,0.887409942,
2020-2021,E07000079,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.74808171,0.575962082,
2020-2021,E07000080,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.34125705,-1.165610757,
2020-2021,E07000081,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,72.06430957,-1.478418702,
2020-2021,E07000082,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.21871144,0.308979701,
2020-2021,E07000083,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.58361826,-0.664981022,
2020-2021,E07000084,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.97239335,0.716782794,
2020-2021,E07000085,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.73301454,0.57869742,
2020-2021,E07000086,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.90580892,-0.360386655,
2020-2021,E07000087,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.4717288,0.263046197,
2020-2021,E07000088,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.96086398,-1.278095994,
2020-2021,E07000089,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.1020261,0.148620198,
2020-2021,E07000090,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.898039,0.004109712,
2020-2021,E07000091,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.46708524,-0.280739487,
2020-2021,E07000092,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.66501564,-0.135129449,
2020-2021,E07000093,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.51971662,0.254334348,
2020-2021,E07000094,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.34786393,1.193247467,
2020-2021,E07000095,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.16914535,-0.408193513,
2020-2021,E07000096,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.82569789,0.38032852,
2020-2021,E07000098,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.758477,0.210989099,
2020-2021,E07000099,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,55.51007264,1.526885421,
2020-2021,E07000102,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.85779899,0.192957895,
2020-2021,E07000103,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.34513302,-0.621685721,
2020-2021,E07000105,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.52679961,0.071505585,
2020-2021,E07000106,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.16031813,0.864209281,
2020-2021,E07000107,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.37273909,-1.171326097,
2020-2021,E07000108,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.26893394,-0.063223631,
2020-2021,E07000109,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.24037008,-0.239580961,
2020-2021,E07000110,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.03382679,0.524087092,
2020-2021,E07000111,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,55.31759152,1.561829001,
2020-2021,E07000112,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.74895705,-0.51345421,
2020-2021,E07000113,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.62638049,-1.217372893,
2020-2021,E07000114,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.08161061,-0.210759307,
2020-2021,E07000115,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.36372181,1.190368581,
2020-2021,E07000116,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.67852168,0.951676005,
2020-2021,E07000117,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.39144096,-1.719349979,
2020-2021,E07000118,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.78404084,-0.338280525,
2020-2021,E07000119,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.77786487,-0.700245115,
2020-2021,E07000120,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.12031051,-1.307042378,
2020-2021,E07000121,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.10083065,-0.395791465,
2020-2021,E07000122,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.70128771,-0.867885973,
2020-2021,E07000123,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.76866845,0.209138912,
2020-2021,E07000124,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.68436262,0.58752983,
2020-2021,E07000125,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.89251583,-0.721059184,
2020-2021,E07000126,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.54348788,0.431561743,
2020-2021,E07000127,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.12065106,-0.217846824,
2020-2021,E07000128,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.23254279,-0.056617075,
2020-2021,E07000129,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.40471816,-1.358674568,
2020-2021,E07000130,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.61423234,0.237175692,
2020-2021,E07000131,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.67908866,0.770030177,
2020-2021,E07000132,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.50711912,-0.832636044,
2020-2021,E07000133,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.35214208,1.010927903,
2020-2021,E07000134,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.93480558,-1.273365276,
2020-2021,E07000135,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.28463903,-0.429160571,
2020-2021,E07000136,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.39595728,-1.720169884,
2020-2021,E07000137,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.35011011,0.285125206,
2020-2021,E07000138,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.4951408,-0.648918569,
2020-2021,E07000139,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.34313756,0.104848126,
2020-2021,E07000140,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,72.93290387,-1.636105828,
2020-2021,E07000141,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.92965911,-0.909345179,
2020-2021,E07000142,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.28285831,-0.61038019,
2020-2021,E07000143,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.00871732,0.347102641,
2020-2021,E07000144,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.23239858,0.488037795,
2020-2021,E07000145,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.70002245,-0.867656273,
2020-2021,E07000146,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.26916593,-0.789437334,
2020-2021,E07000147,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.3291972,-0.981878481,
2020-2021,E07000148,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.76020394,0.39221848,
2020-2021,E07000149,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.75912189,0.755500712,
2020-2021,E07000163,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,54.95695757,1.627299533,
2020-2021,E07000164,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.05364961,-0.024140289,
2020-2021,E07000165,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.40961414,0.818951362,
2020-2021,E07000166,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.39319941,-0.085783143,
2020-2021,E07000167,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.26840441,0.299958296,
2020-2021,E07000168,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.30794872,0.837407997,
2020-2021,E07000169,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.25011952,-0.422893799,
2020-2021,E07000170,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.99522833,-1.284334598,
2020-2021,E07000171,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.40648495,-0.63282373,
2020-2021,E07000172,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.48938205,0.078298478,
2020-2021,E07000173,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.88876756,0.187335772,
2020-2021,E07000174,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.59465629,-0.666984898,
2020-2021,E07000175,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.87527028,-0.536385479,
2020-2021,E07000176,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,56.35372887,1.373725626,
2020-2021,E07000177,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.81376722,-0.34367714,
2020-2021,E07000178,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,48.4397982,2.810443522,
2020-2021,E07000179,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.80044464,0.747998861,
2020-2021,E07000180,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.25969406,1.20925408,
2020-2021,E07000181,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.01115942,0.528202193,
2020-2021,E07000187,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.21084514,0.128864875,
2020-2021,E07000188,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.65176948,0.23036109,
2020-2021,E07000189,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.52775929,0.615960052,
2020-2021,E07000192,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.74739883,-1.783971603,
2020-2021,E07000193,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.61350138,-1.215034781,
2020-2021,E07000194,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.88528314,-0.17511745,
2020-2021,E07000195,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.18152449,-0.955069549,
2020-2021,E07000196,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.35143981,-0.804373571,
2020-2021,E07000197,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.69967147,0.40320772,
2020-2021,E07000198,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.82774696,-0.890843751,
2020-2021,E07000199,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,74.94458664,-2.001312546,
2020-2021,E07000200,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.83898994,0.014829649,
2020-2021,E07000202,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.23762791,-0.78371183,
2020-2021,E07000203,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.43500402,0.632799113,
2020-2021,E07000207,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,50.83361209,2.375863616,
2020-2021,E07000208,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.62331461,0.961698457,
2020-2021,E07000209,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.81786475,0.744836363,
2020-2021,E07000210,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,54.54457011,1.702165548,
2020-2021,E07000211,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.95211171,0.538921886,
2020-2021,E07000212,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.09676574,0.331118076,
2020-2021,E07000213,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.36181099,-0.0800848,
2020-2021,E07000214,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.32984685,0.288803857,
2020-2021,E07000215,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,56.68393973,1.313778189,
2020-2021,E07000216,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,56.69470182,1.311824408,
2020-2021,E07000217,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,56.69941224,1.310969265,
2020-2021,E07000218,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.38524987,-0.992054443,
2020-2021,E07000219,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.14298968,-0.948073829,
2020-2021,E07000220,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.46857596,-0.825638808,
2020-2021,E07000221,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.19138474,-0.049145124,
2020-2021,E07000222,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.33664768,0.287569215,
2020-2021,E07000223,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.93403875,-1.091683167,
2020-2021,E07000224,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.66717442,-0.498607155,
2020-2021,E07000225,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.39709679,0.821223797,
2020-2021,E07000226,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.52316345,-0.472462985,
2020-2021,E07000227,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.23217592,0.124992423,
2020-2021,E07000228,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.30971403,-0.252169863,
2020-2021,E07000229,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.60713946,0.96463494,
2020-2021,E07000234,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.02527237,0.888725879,
2020-2021,E07000235,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.95605886,0.719748204,
2020-2021,E07000236,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.44457329,-0.639738397,
2020-2021,E07000237,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.22484269,0.126323719,
2020-2021,E07000238,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.7306584,-0.328589322,
2020-2021,E07000239,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.92177688,-0.907914215,
2020-2021,E07000240,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,50.95412076,2.353986122,
2020-2021,E07000241,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.4602651,-0.097958444,
2020-2021,E07000242,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.38524812,0.097203252,
2020-2021,E07000243,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.45862533,-0.823832341,
2020-2021,E07000244,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.88207131,0.370094325,
2020-2021,E07000245,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.66622404,0.59082276,
2020-2021,E07000246,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.64645664,0.231325599,
2020-2021,E08000001,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.79828816,0.022218767,
2020-2021,E08000002,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.64575753,0.412995413,
2020-2021,E08000003,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.69750384,0.403601239,
2020-2021,E08000004,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.38280222,-1.173152987,
2020-2021,E08000005,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.72973221,-1.054592767,
2020-2021,E08000006,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.69686085,-0.503996515,
