Period,Area,Indicator,Category,Measure Type,Unit,Value,MAD,Marker
2019,E07000085,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,60.74074074,1.704567391,
2019,E07000086,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.70394737,1.404427026,
2019,E07000087,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.32525952,-0.152644403,
2019,E07000088,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.3943662,-0.711616946,
2019,E07000089,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.68181818,0.240064523,
2019,E07000090,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.04761905,1.214427141,
2019,E07000091,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.32600733,0.716039338,
2019,E07000092,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,49.47368421,-1.557122506,
2019,E07000093,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.28318584,0.414153897,
2019,E07000094,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,63.78986867,2.587256649,
2019,E07000095,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000096,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.18791946,-0.481891938,
2019,E07000098,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000099,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,64.16083916,2.694648557,
2019,E07000102,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.7277937,-0.036115152,
2019,E07000103,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.18954248,0.676534253,
2019,E07000105,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.58426966,-0.656641967,
2019,E07000106,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000107,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.44155844,1.038979209,
2019,E07000108,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000109,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.84415584,0.287059504,
2019,E07000110,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000111,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000112,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000113,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000114,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.96784074,0.612354019,
2019,E07000115,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000116,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000117,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.83193277,-0.005968027,
2019,E07000118,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.71028037,-0.620163242,
2019,E07000119,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.48717949,-0.105770339,
2019,E07000120,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,47.58064516,-2.10513665,
2019,E07000121,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.38282387,-1.004447411,
2019,E07000122,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,47.8021978,-2.040999579,
2019,E07000123,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.13833992,0.082733498,
2019,E07000124,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.09836066,-0.218329147,
2019,E07000125,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,50.30864198,-1.315411344,
2019,E07000126,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.99610136,-0.247932098,
2019,E07000127,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.04203152,0.344342354,
2019,E07000128,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.05421687,-1.099575551,
2019,E07000129,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,45.08196721,-2.828476646,
2019,E07000130,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000131,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000132,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000133,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000134,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,46.90026954,-2.302097967,
2019,E07000135,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.99539171,-0.53762662,
2019,E07000136,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,48.77192982,-1.760272743,
2019,E07000137,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,47.10234279,-2.243599966,
2019,E07000138,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.44827586,-0.406521602,
2019,E07000139,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.12359551,-1.079491192,
2019,E07000140,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.73522976,-0.612940665,
2019,E07000141,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.22929936,-0.759401995,
2019,E07000142,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,48.49246231,-1.841175537,
2019,E07000143,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.18292683,0.095640922,
2019,E07000144,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.0,-0.825781657,
2019,E07000145,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.48837209,-0.394914181,
2019,E07000146,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.59533608,-0.074460187,
2019,E07000147,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.73501577,-0.902491699,
2019,E07000148,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,47.05882353,-2.256198317,
2019,E07000149,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.0,0.042685601,
2019,E07000163,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.51505017,-0.097702082,
2019,E07000164,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,61.07784431,1.802155196,
2019,E07000165,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.92141952,0.888404668,
2019,E07000166,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.14977974,0.95451246,
2019,E07000167,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.40251572,-0.130279577,
2019,E07000168,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,49.11032028,-1.662312398,
2019,E07000169,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.54545455,-0.088900345,
2019,E07000170,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000171,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.94262295,0.315564658,
2019,E07000172,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.17715618,0.383459468,
2019,E07000173,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.37525355,0.151317409,
2019,E07000174,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000175,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000176,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,60.73059361,1.701629908,
2019,E07000177,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,61.91860465,2.045546138,
2019,E07000178,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.82312925,0.859950708,
2019,E07000179,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.58747994,1.08122189,
2019,E07000180,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.43478261,0.168550422,
2019,E07000181,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,64.13255361,2.686460199,
2019,E07000187,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.78894472,0.850054659,
2019,E07000188,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.40086831,-0.42024557,
2019,E07000189,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,50.75921909,-1.184974188,
2019,E07000192,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.43340858,0.457641741,
2019,E07000193,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,49.88452656,-1.438188129,
2019,E07000194,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.43902439,-0.698688887,
2019,E07000195,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.73311897,-0.613551716,
2019,E07000196,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.85714286,0.869797277,
2019,E07000197,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,50.15197568,-1.360764528,
2019,E07000198,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,47.5308642,-2.119547695,
2019,E07000199,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.56410256,-0.662480122,
2019,E07000200,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,60.70726916,1.694877734,
2019,E07000202,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.353902,0.145136368,
2019,E07000203,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,62.06896552,2.089073969,
2019,E07000207,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000208,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000209,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000210,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000211,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000212,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000213,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000214,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.46478873,0.756215038,
2019,E07000215,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000216,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000217,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000218,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,50.87719298,-1.150822035,
2019,E07000219,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.03292894,-0.526760002,
2019,E07000220,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.03926097,-1.10390512,
2019,E07000221,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.89634146,-0.566300587,
2019,E07000222,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.41891892,0.453447143,
2019,E07000223,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.12844037,-0.209621399,
2019,E07000224,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.31062124,0.13260706,
2019,E07000225,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.6022409,0.217027769,
2019,E07000226,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.32098765,-0.153881063,
2019,E07000227,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.44875346,1.041062089,
2019,E07000228,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E07000229,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.25330813,-0.173473546,
2019,E07000234,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.52890792,1.353755016,
2019,E07000235,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.21658986,1.263342346,
2019,E07000236,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.46666667,0.177780509,
2019,E07000237,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.21917808,0.974602522,
2019,E07000238,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.06451613,0.929829575,
2019,E07000239,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.12408759,1.236563949,
2019,E07000240,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.20303605,1.259418666,
2019,E07000241,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.85340314,0.868714669,
2019,E07000242,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,63.19444444,2.414887833,
2019,E07000243,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.39189189,-0.13335506,
2019,E07000244,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.63841808,0.516989754,
2019,E07000245,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.92018779,1.177537182,
2019,E07000246,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.74091442,0.546661326,
2019,E08000001,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.23973727,0.401576011,
2019,E08000002,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.8271028,0.861101007,
2019,E08000003,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.84130982,-0.29274256,
2019,E08000004,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.74611399,-0.6097898,
2019,E08000005,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.74193548,0.836445998,
2019,E08000006,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.75375375,-0.318089086,
2019,E08000007,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.06072874,0.060265909,
2019,E08000008,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.61928934,-0.06752598,
2019,E08000009,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.91623037,0.307924294,
2019,E08000010,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.60482846,-0.650690419,
2019,E08000011,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,49.55752212,-1.532852346,
2019,E08000012,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.19320594,-0.190872474,
2019,E08000013,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.72938444,-0.614632822,
2019,E08000014,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.9970015,0.331306654,
2019,E08000015,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.5908268,-0.36525466,
2019,E08000016,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,50.10438413,-1.374541762,
2019,E08000017,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.97103781,-0.834165895,
2019,E08000018,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E08000019,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E08000021,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.78657487,-0.30858773,
2019,E08000022,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.19521912,-1.058756938,
2019,E08000023,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.87316422,0.005968027,
2019,E08000024,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.67315175,-0.920400658,
2019,E08000025,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.22345574,0.107373599,
2019,E08000026,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.11811024,0.076877227,
2019,E08000027,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.30924855,1.00067694,
2019,E08000028,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.80804694,-0.591860887,
2019,E08000029,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.69230769,0.822079294,
2019,E08000030,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.40213523,-0.709367897,
2019,E08000031,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.45920304,-0.113869216,
2019,E08000032,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.9661222,-0.83558891,
2019,E08000033,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.33980583,0.141055681,
2019,E08000034,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.21799747,-0.762673768,
2019,E08000035,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.9695122,0.033859716,
2019,E08000036,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.05693235,0.059166895,
2019,E08000037,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.42231947,-0.993013865,
2019,E09000001,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000002,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000003,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000004,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000005,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000006,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000007,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000008,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.89201054,0.590402003,
2019,E09000009,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000010,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000011,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000012,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.93537964,1.471424143,
2019,E09000013,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000014,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000015,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000016,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000017,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.44215938,-0.697781342,
2019,E09000018,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000019,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000020,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000021,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,63.47197107,2.495228763,
2019,E09000022,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000023,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000024,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000025,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,49.91869919,-1.428295526,
2019,E09000026,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000027,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000028,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000029,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000030,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.98924731,0.618550987,
2019,E09000031,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000032,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E09000033,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E10000003,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.10732791,,
2019,E10000006,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.85371703,,
2019,E10000007,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.86318759,,
2019,E10000008,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.76494112,,
2019,E10000011,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E10000012,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.06788345,,
2019,E10000013,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.31345566,,
2019,E10000014,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,57.65780199,,
2019,E10000015,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.70379036,,
2019,E10000016,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E10000017,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.63612792,,
2019,E10000018,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E10000019,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,50.27916544,,
2019,E10000020,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.05535586,,
2019,E10000023,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.72865953,,
2019,E10000024,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E10000025,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.67341143,,
2019,E10000027,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.39111982,,
2019,E10000028,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.44648318,,
2019,E10000029,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.26243877,,
2019,E10000030,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E10000031,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.20487613,,
2019,E10000032,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.76772499,,
2019,E10000034,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,58.35597826,,
2019,E12000001,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.57706331,,
2019,E12000002,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.99437977,,
2019,E12000003,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.43035343,,
2019,E12000004,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.70167359,,
2019,E12000005,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.31250771,,
2019,E12000006,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.42453809,,
2019,E12000007,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E12000008,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.99161514,,
2019,E12000009,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,56.52205298,,
2019,E47000001,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,54.83033241,,
2019,E47000002,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,,,not-available
2019,E47000003,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.9805173,,
2019,E47000004,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.8648726,,
2019,E47000006,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,53.30396476,,
